200351978,"Via Antonio Meucci"
28478689,"Via Antonio Meucci"
28478690,"Via Antonio Meucci"
142160644,"Via Antonio Pacinotti"
160135789,"Via Antonio Pacinotti"
260797466,"Via Antonio Pacinotti"
28702740,"Via Antonio Pacinotti"
34167247,"Via Antonio da Sangallo"
130783714,"Via Aramis Guelfi"
116173130,"Via Aristide Nardini Despotti Mospignotti"
231760104,"Via Aristide Nardini Despotti Mospignotti"
29388649,"Via Aristide Nardini Despotti Mospignotti"
29388650,"Via Aristide Nardini Despotti Mospignotti"
30489052,"Via Aristide Vivarelli"
72135270,"Via Armando Diaz"
142898419,"Via Arsenale"
282389128,"Via Arsenale"
271016406,"Via Arturo Conti"
209093776,"Via Arturo Graf"
153593160,"Via Aspromonte"
28913264,"Via Astolfo Lunardi"
37863924,"Via Athos Mainardi"
150014503,"Via Athos Setti"
150014506,"Via Athos Setti"
152908980,"Via Augusto Liverani"
152908982,"Via Augusto Liverani"
34129018,"Via Augusto Liverani"
58181919,"Via Augusto Novelli"
135470720,"Via Augusto Righi"
112402298,"Via Aurelia"
112402300,"Via Aurelia"
112402305,"Via Aurelia"
112402306,"Via Aurelia"
116174151,"Via Aurelia"
116174152,"Via Aurelia"
121963281,"Via Aurelia"
121963282,"Via Aurelia"
121963283,"Via Aurelia"
121963284,"Via Aurelia"
122296539,"Via Aurelia"
122296542,"Via Aurelia"
129842058,"Via Aurelia"
135434161,"Via Aurelia"
135434165,"Via Aurelia"
135434167,"Via Aurelia"
135434169,"Via Aurelia"
139715677,"Via Aurelia"
142706288,"Via Aurelia"
142706291,"Via Aurelia"
142707174,"Via Aurelia"
142707175,"Via Aurelia"
147776855,"Via Aurelia"
147776856,"Via Aurelia"
147776857,"Via Aurelia"
147776858,"Via Aurelia"
154239045,"Via Aurelia"
164644854,"Via Aurelia"
164644855,"Via Aurelia"
197939558,"Via Aurelia"
197939559,"Via Aurelia"
197939560,"Via Aurelia"
197939561,"Via Aurelia"
197939562,"Via Aurelia"
197939563,"Via Aurelia"
197939565,"Via Aurelia"
197939567,"Via Aurelia"
197939569,"Via Aurelia"
197939570,"Via Aurelia"
197939571,"Via Aurelia"
197939572,"Via Aurelia"
197939573,"Via Aurelia"
197939578,"Via Aurelia"
197939579,"Via Aurelia"
197939580,"Via Aurelia"
197939581,"Via Aurelia"
197939583,"Via Aurelia"
197939589,"Via Aurelia"
197939605,"Via Aurelia"
197939607,"Via Aurelia"
197939609,"Via Aurelia"
197939612,"Via Aurelia"
197939617,"Via Aurelia"
22726406,"Via Aurelia"
22726455,"Via Aurelia"
22726464,"Via Aurelia"
22733213,"Via Aurelia"
22733214,"Via Aurelia"
22733215,"Via Aurelia"
22736674,"Via Aurelia"
229768603,"Via Aurelia"
231788329,"Via Aurelia"
240688911,"Via Aurelia"
240688914,"Via Aurelia"
25347553,"Via Aurelia"
25453767,"Via Aurelia"
25453768,"Via Aurelia"
255121153,"Via Aurelia"
255121154,"Via Aurelia"
255121155,"Via Aurelia"
255121156,"Via Aurelia"
25810148,"Via Aurelia"
25905030,"Via Aurelia"
25905034,"Via Aurelia"
295205393,"Via Aurelia"
295205394,"Via Aurelia"
29858815,"Via Aurelia"
29858816,"Via Aurelia"
29858817,"Via Aurelia"
29858818,"Via Aurelia"
300216573,"Via Aurelia"
30815789,"Via Aurelia"
30815790,"Via Aurelia"
30815791,"Via Aurelia"
30815792,"Via Aurelia"
30815793,"Via Aurelia"
30815794,"Via Aurelia"
31137064,"Via Aurelia"
316318825,"Via Aurelia"
32549883,"Via Aurelia"
33136366,"Via Aurelia"
33136368,"Via Aurelia"
33136371,"Via Aurelia"
33136373,"Via Aurelia"
38145202,"Via Aurelia"
38145203,"Via Aurelia"
48163420,"Via Aurelia"
48163422,"Via Aurelia"
48163423,"Via Aurelia"
5470084,"Via Aurelia"
5470087,"Via Aurelia"
58618411,"Via Aurelia"
58618413,"Via Aurelia"
58618417,"Via Aurelia"
58766376,"Via Aurelia"
58766377,"Via Aurelia"
